order_date,market,region,product_category,product,cost,inventory,net_profit,sales
2011-07-01,Wholesale,East,Tea,Earl Grey,104,952,153,254
2011-07-01,Wholesale,East,Tea,Green Tea,94,608,135,228
2011-07-01,Wholesale,East,Espresso,Caffe Mocha,162,2321,-367,76
2011-07-01,Wholesale,East,Espresso,Regular Espresso,266,1355,251,541
2011-07-01,Wholesale,East,Coffee,Columbian,364,2654,511,904
2011-07-01,Retail,South,Herbal tea,Chamomile,46,587,44,105
2011-07-01,Retail,South,Herbal tea,Lemon,76,613,43,167
2011-07-01,Retail,South,Coffee,Columbian,40,843,50,98
2011-07-01,Retail,South,Coffee,Decaf Irish Cream,59,870,80,143
2011-07-01,Retail,South,Espresso,Caffe Latte,47,-395,-8,112
2011-07-01,Retail,South,Espresso,Caffe Mocha,39,380,41,103
2011-07-01,Retail,South,Espresso,Decaf Espresso,36,462,29,89
2011-07-01,Retail,South,Herbal tea,Chamomile,25,854,23,60
2011-07-01,Retail,South,Herbal tea,Lemon,34,1010,14,74
2011-07-01,Retail,South,Coffee,Columbian,64,467,61,159
2011-07-01,Retail,South,Coffee,Decaf Irish Cream,120,1334,-15,167
2011-07-01,Retail,South,Espresso,Caffe Latte,40,-258,1,88
2011-07-01,Retail,South,Espresso,Caffe Mocha,59,338,-1,140
2011-07-01,Retail,South,Espresso,Decaf Espresso,44,258,25,102
2011-07-01,Retail,South,Herbal tea,Chamomile,59,403,26,132
2011-07-01,Retail,South,Herbal tea,Lemon,124,717,44,294
2011-07-01,Retail,South,Coffee,Columbian,41,592,39,93
2011-07-01,Retail,South,Coffee,Decaf Irish Cream,23,868,22,56
2011-07-01,Retail,South,Espresso,Caffe Latte,141,-942,177,333
2011-07-01,Retail,South,Espresso,Caffe Mocha,18,486,12,44
2011-07-01,Retail,South,Espresso,Decaf Espresso,114,822,142,283
2011-07-01,Wholesale,South,Herbal tea,Chamomile,47,420,28,109
2011-07-01,Wholesale,South,Herbal tea,Lemon,34,432,26,84
2011-07-01,Wholesale,South,Coffee,Columbian,260,1319,284,562
2011-07-01,Wholesale,South,Coffee,Decaf Irish Cream,87,564,98,197
2011-07-01,Wholesale,South,Espresso,Caffe Latte,52,-456,41,130
2011-07-01,Wholesale,South,Espresso,Caffe Mocha,104,952,155,254
2011-07-01,Wholesale,South,Espresso,Decaf Espresso,94,608,135,228
2011-07-01,Retail,West,Tea,Earl Grey,44,258,23,102
2011-07-01,Retail,West,Tea,Green Tea,40,219,1,88
2011-07-01,Retail,West,Herbal tea,Chamomile,61,329,66,150
2011-07-01,Retail,West,Herbal tea,Lemon,64,467,61,159
2011-07-01,Retail,West,Herbal tea,Mint,120,1334,-17,167
2011-07-01,Retail,West,Tea,Darjeeling,59,338,0,140
2011-07-01,Retail,West,Coffee,Amaretto,60,1070,44,131
2011-07-01,Retail,West,Coffee,Columbian,43,388,22,99
2011-07-01,Retail,West,Coffee,Decaf Irish Cream,76,613,43,167
2011-07-01,Retail,West,Espresso,Caffe Latte,39,845,50,95
2011-07-01,Retail,West,Espresso,Caffe Mocha,46,587,44,105
2011-07-01,Retail,West,Espresso,Decaf Espresso,35,894,43,86
2011-07-01,Wholesale,West,Tea,Earl Grey,94,608,135,228
2011-07-01,Wholesale,West,Tea,Green Tea,52,668,41,130
2011-07-01,Wholesale,West,Herbal tea,Chamomile,127,1007,192,309
2011-07-01,Wholesale,West,Herbal tea,Lemon,260,1319,283,562
2011-07-01,Wholesale,West,Herbal tea,Mint,87,564,99,197
2011-07-01,Wholesale,West,Tea,Darjeeling,104,952,155,254
2011-07-01,Wholesale,West,Coffee,Amaretto,154,1832,-190,86
2011-07-01,Wholesale,West,Coffee,Columbian,364,2654,511,904
2011-07-01,Wholesale,West,Coffee,Decaf Irish Cream,238,2797,-217,200
2011-07-01,Wholesale,West,Espresso,Caffe Latte,266,1819,230,527
2011-07-01,Wholesale,West,Espresso,Caffe Mocha,162,943,62,384
2011-07-01,Wholesale,West,Espresso,Decaf Espresso,291,1742,357,672
2011-07-01,Retail,West,Tea,Darjeeling,291,1742,356,672
2011-07-01,Retail,West,Tea,Earl Grey,266,1819,232,527
2011-07-01,Retail,West,Tea,Green Tea,270,5230,-522,27
2011-07-01,Retail,West,Herbal tea,Chamomile,162,943,62,384
2011-07-01,Retail,West,Herbal tea,Lemon,238,1190,287,562
2011-07-01,Retail,West,Herbal tea,Mint,154,833,207,373
2011-07-01,Retail,West,Coffee,Columbian,36,252,-1,81
2011-07-01,Retail,West,Coffee,Decaf Irish Cream,34,1010,12,74
2011-07-01,Retail,West,Espresso,Caffe Latte,0,559,44,43
2011-07-01,Retail,West,Espresso,Caffe Mocha,25,854,23,60
2011-07-01,Retail,West,Espresso,Decaf Espresso,20,808,17,49
2011-07-01,Retail,West,Tea,Darjeeling,18,486,12,44
2011-07-01,Retail,West,Tea,Earl Grey,114,822,144,283
2011-07-01,Retail,West,Tea,Green Tea,141,692,178,333
2011-07-01,Retail,West,Herbal tea,Chamomile,30,829,33,73
2011-07-01,Retail,West,Herbal tea,Lemon,41,592,37,93
2011-07-01,Retail,West,Coffee,Amaretto,39,517,-14,94
2011-07-01,Retail,West,Coffee,Columbian,39,478,0,93
2011-07-01,Retail,West,Coffee,Decaf Irish Cream,34,432,25,84
2011-07-01,Retail,West,Espresso,Caffe Latte,51,419,17,114
2011-07-01,Retail,West,Espresso,Caffe Mocha,47,420,28,109
2011-07-01,Retail,West,Espresso,Decaf Espresso,145,1304,112,288
2011-07-01,Retail,West,Tea,Darjeeling,39,380,40,103
2011-07-01,Retail,West,Tea,Earl Grey,36,462,28,89
2011-07-01,Retail,West,Tea,Green Tea,47,622,-7,112
2011-07-01,Retail,West,Herbal tea,Chamomile,90,1148,104,223
2011-07-01,Retail,West,Herbal tea,Lemon,40,843,51,98
2011-07-01,Retail,West,Coffee,Columbian,86,463,104,209
2011-07-01,Retail,West,Coffee,Decaf Irish Cream,124,717,43,294
2011-07-01,Retail,West,Espresso,Caffe Latte,50,587,50,114
2011-07-01,Retail,West,Espresso,Caffe Mocha,59,403,25,132
2011-07-01,Retail,West,Espresso,Decaf Espresso,86,1081,77,187
2011-08-01,Wholesale,Central,Herbal tea,Chamomile,145,1292,113,288
2011-08-01,Wholesale,Central,Herbal tea,Lemon,37,513,-14,88
2011-08-01,Wholesale,Central,Herbal tea,Mint,46,415,28,107
2011-08-01,Wholesale,Central,Tea,Darjeeling,49,414,12,108
2011-08-01,Wholesale,Central,Tea,Earl Grey,41,1046,22,90
2011-08-01,Wholesale,Central,Tea,Green Tea,68,587,73,154
2011-08-01,Wholesale,Central,Coffee,Amaretto,123,941,184,298
2011-08-01,Wholesale,Central,Coffee,Columbian,52,554,54,119
2011-08-01,Wholesale,Central,Coffee,Decaf Irish Cream,132,994,199,320
2011-08-01,Wholesale,Central,Espresso,Caffe Mocha,100,598,145,243
2011-08-01,Wholesale,Central,Espresso,Decaf Espresso,52,662,41,130
2011-08-01,Wholesale,Central,Herbal tea,Chamomile,123,941,182,298
2011-08-01,Wholesale,Central,Herbal tea,Lemon,52,554,54,119
2011-08-01,Wholesale,Central,Herbal tea,Mint,132,994,197,320
2011-08-01,Wholesale,Central,Tea,Darjeeling,100,598,145,243
2011-08-01,Wholesale,Central,Tea,Earl Grey,52,662,41,130
2011-08-01,Wholesale,Central,Coffee,Columbian,196,1167,225,463
2011-08-01,Wholesale,Central,Coffee,Decaf Irish Cream,154,817,207,373
2011-08-01,Wholesale,Central,Espresso,Caffe Mocha,295,1714,362,681
2011-08-01,Wholesale,Central,Espresso,Decaf Espresso,266,1797,230,527
2011-08-01,Retail,Central,Herbal tea,Chamomile,295,1714,362,681
2011-08-01,Retail,Central,Herbal tea,Lemon,154,817,208,373
2011-08-01,Retail,Central,Tea,Darjeeling,266,1797,230,527
2011-08-01,Retail,Central,Tea,Earl Grey,284,1809,286,626
2011-08-01,Retail,Central,Coffee,Amaretto,25,851,26,62
2011-08-01,Retail,Central,Coffee,Columbian,41,1007,21,89
2011-08-01,Retail,Central,Coffee,Decaf Irish Cream,14,602,1,32
2011-08-01,Retail,Central,Espresso,Caffe Mocha,23,806,25,57
2011-08-01,Retail,Central,Espresso,Decaf Espresso,0,516,43,43
2011-08-01,Retail,Central,Herbal tea,Chamomile,63,332,3,150
2011-08-01,Retail,Central,Herbal tea,Lemon,120,1439,-57,138
2011-08-01,Retail,Central,Tea,Darjeeling,45,253,26,104
2011-08-01,Retail,Central,Tea,Earl Grey,29,215,-12,64
2011-08-01,Retail,Central,Tea,Green Tea,38,248,1,85
2011-08-01,Retail,Central,Coffee,Columbian,72,606,37,159
2011-08-01,Retail,Central,Coffee,Decaf Irish Cream,50,1064,33,109
2011-08-01,Retail,Central,Espresso,Caffe Mocha,34,890,40,82
2011-08-01,Retail,Central,Espresso,Decaf Espresso,32,841,39,79
2011-08-01,Wholesale,Central,Herbal tea,Chamomile,16,484,12,41
2011-08-01,Wholesale,Central,Herbal tea,Lemon,22,865,22,55
2011-08-01,Wholesale,Central,Tea,Darjeeling,114,810,142,283
2011-08-01,Wholesale,Central,Tea,Earl Grey,116,678,142,275
2011-08-01,Wholesale,Central,Espresso,Decaf Espresso,49,414,11,108
2011-08-01,Wholesale,Central,Coffee,Amaretto,46,415,26,107
2011-08-01,Wholesale,Central,Coffee,Columbian,34,428,26,84
2011-08-01,Wholesale,Central,Coffee,Decaf Irish Cream,37,513,-15,88
2011-08-01,Wholesale,Central,Espresso,Caffe Mocha,145,1292,112,288
2011-08-01,Retail,Central,Herbal tea,Chamomile,47,366,57,125
2011-08-01,Retail,Central,Herbal tea,Lemon,63,864,87,153
2011-08-01,Retail,Central,Tea,Darjeeling,36,458,28,89
2011-08-01,Retail,Central,Tea,Earl Grey,44,617,-10,104
2011-08-01,Retail,Central,Espresso,Decaf Espresso,30,581,25,68
2011-08-01,Retail,Central,Coffee,Amaretto,63,397,29,139
2011-08-01,Retail,Central,Coffee,Columbian,133,705,48,314
2011-08-01,Retail,Central,Coffee,Decaf Irish Cream,99,565,101,229
2011-08-01,Retail,Central,Espresso,Caffe Mocha,103,1073,97,224
2011-08-01,Retail,East,Herbal tea,Lemon,72,606,39,159
2011-08-01,Retail,East,Herbal tea,Mint,50,1064,33,109
2011-08-01,Retail,East,Tea,Darjeeling,34,890,39,82
2011-08-01,Retail,East,Tea,Green Tea,19,811,17,47
2011-08-01,Retail,East,Espresso,Caffe Mocha,44,617,-11,104
2011-08-01,Retail,East,Espresso,Decaf Espresso,42,384,22,97
2011-08-01,Retail,East,Coffee,Columbian,90,1139,104,223
2011-08-01,Wholesale,East,Herbal tea,Chamomile,30,581,25,68
2011-08-01,Wholesale,East,Herbal tea,Lemon,63,397,28,139
2011-08-01,Wholesale,East,Herbal tea,Mint,103,1073,97,224
2011-08-01,Wholesale,East,Tea,Darjeeling,46,880,61,113
2011-08-01,Wholesale,East,Tea,Green Tea,63,864,87,153
2011-08-01,Wholesale,East,Espresso,Caffe Mocha,133,705,48,314
2011-08-01,Wholesale,East,Espresso,Decaf Espresso,99,565,101,229
2011-08-01,Wholesale,East,Coffee,Columbian,114,810,144,283
2011-08-01,Wholesale,East,Coffee,Decaf Irish Cream,116,678,141,275
2011-08-01,Wholesale,East,Herbal tea,Lemon,49,414,12,108
2011-08-01,Wholesale,East,Tea,Darjeeling,22,865,22,55
2011-08-01,Wholesale,East,Tea,Green Tea,16,484,12,41
2011-08-01,Wholesale,East,Espresso,Caffe Mocha,37,540,8,104
2011-08-01,Wholesale,East,Espresso,Regular Espresso,145,1292,113,288
2011-08-01,Wholesale,East,Coffee,Columbian,52,-2033,777,658
2011-08-01,Retail,East,Herbal tea,Lemon,38,248,1,85
2011-08-01,Retail,East,Tea,Darjeeling,25,851,28,62
2011-08-01,Retail,East,Tea,Green Tea,0,516,43,43
2011-08-01,Retail,East,Espresso,Caffe Mocha,63,332,1,150
2011-08-01,Retail,East,Espresso,Regular Espresso,29,215,-12,64
2011-08-01,Retail,East,Coffee,Amaretto,61,322,66,150
2011-08-01,Retail,East,Coffee,Columbian,64,460,61,159
2011-08-01,Wholesale,East,Herbal tea,Lemon,284,1565,316,647
2011-08-01,Wholesale,East,Herbal tea,Mint,311,3422,-420,123
2011-08-01,Wholesale,East,Tea,Darjeeling,132,994,199,320
2011-08-01,Wholesale,East,Tea,Earl Grey,123,941,184,298
2011-08-01,Wholesale,East,Tea,Green Tea,100,598,145,243
2011-08-01,Wholesale,East,Espresso,Caffe Mocha,173,2615,-392,77
2011-08-01,Wholesale,East,Espresso,Regular Espresso,266,1319,247,538
2011-08-01,Wholesale,East,Coffee,Columbian,364,2617,508,902
2011-08-01,Retail,South,Herbal tea,Chamomile,77,581,84,174
2011-08-01,Retail,South,Herbal tea,Lemon,72,606,39,159
2011-08-01,Retail,South,Coffee,Columbian,48,839,63,117
2011-08-01,Retail,South,Coffee,Decaf Irish Cream,63,864,87,153
2011-08-01,Retail,South,Espresso,Caffe Latte,44,-508,-10,104
2011-08-01,Retail,South,Espresso,Caffe Mocha,47,366,57,125
2011-08-01,Retail,South,Espresso,Decaf Espresso,36,458,29,89
2011-08-01,Retail,South,Herbal tea,Chamomile,25,851,26,62
2011-08-01,Retail,South,Herbal tea,Lemon,41,1007,21,89
2011-08-01,Retail,South,Coffee,Columbian,64,460,61,159
2011-08-01,Retail,South,Coffee,Decaf Irish Cream,120,1439,-58,138
2011-08-01,Retail,South,Espresso,Caffe Latte,29,-347,-11,64
2011-08-01,Retail,South,Espresso,Caffe Mocha,63,332,3,150
2011-08-01,Retail,South,Espresso,Decaf Espresso,45,253,25,104
2011-08-01,Retail,South,Herbal tea,Chamomile,63,397,28,139
2011-08-01,Retail,South,Herbal tea,Lemon,133,705,47,314
2011-08-01,Retail,South,Coffee,Columbian,68,587,73,154
2011-08-01,Retail,South,Coffee,Decaf Irish Cream,22,865,22,55
2011-08-01,Retail,South,Espresso,Caffe Latte,116,-1278,141,275
2011-08-01,Retail,South,Espresso,Caffe Mocha,16,484,14,41
2011-08-01,Retail,South,Espresso,Decaf Espresso,114,810,142,283
2011-08-01,Wholesale,South,Herbal tea,Chamomile,46,415,26,107
2011-08-01,Wholesale,South,Herbal tea,Lemon,34,428,26,84
2011-08-01,Wholesale,South,Coffee,Columbian,311,1296,345,672
2011-08-01,Wholesale,South,Coffee,Decaf Irish Cream,52,554,54,119
2011-08-01,Wholesale,South,Espresso,Caffe Latte,52,-587,41,130
2011-08-01,Wholesale,South,Espresso,Caffe Mocha,123,941,184,298
2011-08-01,Wholesale,South,Espresso,Decaf Espresso,100,598,145,243
2011-08-01,Retail,West,Tea,Darjeeling,63,332,3,150
2011-08-01,Retail,West,Tea,Earl Grey,45,253,26,104
2011-08-01,Retail,West,Tea,Green Tea,29,215,-12,64
2011-08-01,Retail,West,Herbal tea,Chamomile,61,322,68,150
2011-08-01,Retail,West,Herbal tea,Lemon,64,460,61,159
2011-08-01,Retail,West,Herbal tea,Mint,120,1439,-57,138
2011-08-01,Retail,West,Coffee,Amaretto,50,1064,33,109
2011-08-01,Retail,West,Coffee,Columbian,42,384,21,97
2011-08-01,Retail,West,Coffee,Decaf Irish Cream,72,606,37,159
2011-08-01,Retail,West,Espresso,Caffe Latte,32,841,39,79
2011-08-01,Retail,West,Espresso,Caffe Mocha,77,581,86,174
2011-08-01,Retail,West,Espresso,Decaf Espresso,34,890,39,82
2011-08-01,Wholesale,West,Tea,Darjeeling,123,941,184,298
2011-08-01,Wholesale,West,Tea,Earl Grey,100,598,145,243
2011-08-01,Wholesale,West,Tea,Green Tea,52,662,41,130
2011-08-01,Wholesale,West,Herbal tea,Chamomile,132,994,197,320
2011-08-01,Wholesale,West,Herbal tea,Lemon,311,1296,344,672
2011-08-01,Wholesale,West,Herbal tea,Mint,52,554,52,119
2011-08-01,Wholesale,West,Coffee,Amaretto,154,2105,-192,86
2011-08-01,Wholesale,West,Coffee,Columbian,364,2617,508,902
2011-08-01,Wholesale,West,Coffee,Decaf Irish Cream,196,3139,-189,165
2011-08-01,Wholesale,West,Espresso,Caffe Latte,266,1797,230,527
2011-08-01,Wholesale,West,Espresso,Caffe Mocha,173,927,69,408
2011-08-01,Wholesale,West,Espresso,Decaf Espresso,295,1714,362,681
2011-08-01,Retail,West,Tea,Darjeeling,295,1714,362,681
2011-08-01,Retail,West,Tea,Earl Grey,266,1797,230,527
2011-08-01,Retail,West,Tea,Green Tea,284,5807,-558,21
2011-08-01,Retail,West,Herbal tea,Chamomile,173,927,68,408
2011-08-01,Retail,West,Herbal tea,Lemon,196,1167,225,463
2011-08-01,Retail,West,Herbal tea,Mint,154,817,207,373
2011-08-01,Retail,West,Coffee,Columbian,38,248,1,85
2011-08-01,Retail,West,Coffee,Decaf Irish Cream,41,1007,22,89
2011-08-01,Retail,West,Espresso,Caffe Latte,0,516,44,43
2011-08-01,Retail,West,Espresso,Caffe Mocha,25,851,26,62
2011-08-01,Retail,West,Espresso,Decaf Espresso,23,806,23,57
2011-08-01,Retail,West,Tea,Darjeeling,16,484,12,41
2011-08-01,Retail,West,Tea,Earl Grey,114,810,144,283
2011-08-01,Retail,West,Tea,Green Tea,116,678,141,275
2011-08-01,Retail,West,Herbal tea,Chamomile,25,826,26,61
2011-08-01,Retail,West,Herbal tea,Lemon,68,587,73,154
2011-08-01,Retail,West,Coffee,Amaretto,37,513,-15,88
2011-08-01,Retail,West,Coffee,Columbian,47,474,11,113
2011-08-01,Retail,West,Coffee,Decaf Irish Cream,34,428,26,84
2011-08-01,Retail,West,Espresso,Caffe Latte,49,414,12,108
2011-08-01,Retail,West,Espresso,Caffe Mocha,46,415,26,107
2011-08-01,Retail,West,Espresso,Decaf Espresso,145,1292,112,288
2011-08-01,Retail,West,Tea,Darjeeling,47,366,58,125
2011-08-01,Retail,West,Tea,Earl Grey,36,458,28,89
2011-08-01,Retail,West,Tea,Green Tea,44,617,-11,104
2011-08-01,Retail,West,Herbal tea,Chamomile,90,1139,104,223
2011-08-01,Retail,West,Herbal tea,Lemon,48,839,62,117
2011-08-01,Retail,West,Coffee,Columbian,86,454,105,209
2011-08-01,Retail,West,Coffee,Decaf Irish Cream,133,705,47,314
2011-08-01,Retail,West,Espresso,Caffe Latte,30,581,23,68
2011-08-01,Retail,West,Espresso,Caffe Mocha,63,397,28,139
2011-08-01,Retail,West,Espresso,Decaf Espresso,103,1073,98,224
2011-09-01,Wholesale,Central,Herbal tea,Chamomile,155,1280,129,330
2011-09-01,Wholesale,Central,Herbal tea,Lemon,52,509,-3,134
2011-09-01,Wholesale,Central,Herbal tea,Mint,53,410,40,133
2011-09-01,Wholesale,Central,Tea,Darjeeling,45,409,10,109
2011-09-01,Wholesale,Central,Tea,Earl Grey,51,1042,37,120
2011-09-01,Wholesale,Central,Tea,Green Tea,61,579,70,149
2011-09-01,Wholesale,Central,Coffee,Amaretto,123,928,199,322
2011-09-01,Wholesale,Central,Coffee,Columbian,58,548,62,141
2011-09-01,Wholesale,Central,Coffee,Decaf Irish Cream,100,981,157,261
2011-09-01,Wholesale,Central,Espresso,Caffe Mocha,81,588,125,212
2011-09-01,Wholesale,Central,Espresso,Decaf Espresso,60,656,58,160
2011-09-01,Wholesale,Central,Herbal tea,Chamomile,123,928,197,322
2011-09-01,Wholesale,Central,Herbal tea,Lemon,58,548,64,141
2011-09-01,Wholesale,Central,Herbal tea,Mint,100,981,157,261
2011-09-01,Wholesale,Central,Tea,Darjeeling,81,588,125,212
2011-09-01,Wholesale,Central,Tea,Earl Grey,60,656,59,160
2011-09-01,Wholesale,Central,Coffee,Columbian,162,1148,191,412
2011-09-01,Wholesale,Central,Coffee,Decaf Irish Cream,122,801,171,318
2011-09-01,Wholesale,Central,Espresso,Caffe Mocha,253,1686,326,628
2011-09-01,Wholesale,Central,Espresso,Decaf Espresso,249,1775,230,531
2011-09-01,Retail,Central,Herbal tea,Chamomile,253,1686,326,628
2011-09-01,Retail,Central,Herbal tea,Lemon,122,801,171,318
2011-09-01,Retail,Central,Tea,Darjeeling,249,1775,230,531
2011-09-01,Retail,Central,Tea,Earl Grey,302,1783,331,716
2011-09-01,Retail,Central,Espresso,Decaf Espresso,0,473,47,46
2011-09-01,Retail,Central,Coffee,Amaretto,19,848,19,51
2011-09-01,Retail,Central,Coffee,Columbian,33,1003,10,77
2011-09-01,Retail,Central,Coffee,Decaf Irish Cream,15,600,4,37
2011-09-01,Retail,Central,Espresso,Caffe Mocha,23,803,27,62
2011-09-01,Retail,Central,Herbal tea,Chamomile,44,325,-10,113
2011-09-01,Retail,Central,Herbal tea,Lemon,104,1574,-65,123
2011-09-01,Retail,Central,Tea,Darjeeling,39,248,19,97
2011-09-01,Retail,Central,Tea,Earl Grey,24,212,-18,58
2011-09-01,Retail,Central,Tea,Green Tea,40,244,3,97
2011-09-01,Retail,Central,Espresso,Decaf Espresso,32,837,40,84
2011-09-01,Retail,Central,Coffee,Columbian,67,599,37,160
2011-09-01,Retail,Central,Coffee,Decaf Irish Cream,62,1059,50,145
2011-09-01,Retail,Central,Espresso,Caffe Mocha,44,886,61,115
2011-09-01,Wholesale,Central,Herbal tea,Chamomile,20,482,21,53
2011-09-01,Wholesale,Central,Herbal tea,Lemon,29,862,34,77
2011-09-01,Wholesale,Central,Tea,Darjeeling,99,798,129,265
2011-09-01,Wholesale,Central,Tea,Earl Grey,96,666,120,245
2011-09-01,Wholesale,Central,Espresso,Decaf Espresso,45,409,9,109
2011-09-01,Wholesale,Central,Coffee,Amaretto,53,410,42,133
2011-09-01,Wholesale,Central,Coffee,Columbian,43,424,43,114
2011-09-01,Wholesale,Central,Coffee,Decaf Irish Cream,52,509,-4,134
2011-09-01,Wholesale,Central,Espresso,Caffe Mocha,155,1280,129,330
2011-09-01,Retail,Central,Herbal tea,Chamomile,57,349,79,161
2011-09-01,Retail,Central,Herbal tea,Lemon,51,857,74,134
2011-09-01,Retail,Central,Tea,Darjeeling,46,454,46,120
2011-09-01,Retail,Central,Tea,Earl Grey,62,612,3,159
2011-09-01,Retail,Central,Espresso,Decaf Espresso,33,577,31,81
2011-09-01,Retail,Central,Coffee,Amaretto,67,391,34,159
2011-09-01,Retail,Central,Coffee,Columbian,93,692,24,238
2011-09-01,Retail,Central,Coffee,Decaf Irish Cream,85,555,86,212
2011-09-01,Retail,Central,Espresso,Caffe Mocha,83,1063,79,194
2011-09-01,Retail,East,Herbal tea,Lemon,67,599,36,160
2011-09-01,Retail,East,Herbal tea,Mint,62,1059,49,145
2011-09-01,Retail,East,Tea,Darjeeling,44,886,61,115
2011-09-01,Retail,East,Tea,Green Tea,23,809,25,61
2011-09-01,Retail,East,Espresso,Caffe Mocha,62,612,3,159
2011-09-01,Retail,East,Espresso,Decaf Espresso,48,380,34,120
2011-09-01,Retail,East,Coffee,Columbian,103,1130,135,275
2011-09-01,Wholesale,East,Herbal tea,Chamomile,33,577,31,81
2011-09-01,Wholesale,East,Herbal tea,Lemon,67,391,36,159
2011-09-01,Wholesale,East,Herbal tea,Mint,83,1063,79,194
2011-09-01,Wholesale,East,Tea,Darjeeling,35,875,47,93
2011-09-01,Wholesale,East,Tea,Green Tea,51,857,73,134
2011-09-01,Wholesale,East,Espresso,Caffe Mocha,93,692,25,238
2011-09-01,Wholesale,East,Espresso,Decaf Espresso,85,555,86,212
2011-09-01,Wholesale,East,Coffee,Columbian,99,798,128,265
2011-09-01,Wholesale,East,Coffee,Decaf Irish Cream,96,666,120,245
2011-09-01,Wholesale,East,Herbal tea,Lemon,45,409,9,109
2011-09-01,Wholesale,East,Tea,Darjeeling,29,862,34,77
2011-09-01,Wholesale,East,Tea,Green Tea,20,482,19,53
2011-09-01,Wholesale,East,Espresso,Caffe Mocha,52,520,-46,104
2011-09-01,Wholesale,East,Espresso,Regular Espresso,155,1280,129,330
2011-09-01,Wholesale,East,Coffee,Columbian,60,-2572,690,614
2011-09-01,Retail,East,Herbal tea,Lemon,40,244,3,97
2011-09-01,Retail,East,Tea,Darjeeling,19,848,18,51
2011-09-01,Retail,East,Tea,Green Tea,0,473,46,46
2011-09-01,Retail,East,Espresso,Caffe Mocha,44,325,-10,113
2011-09-01,Retail,East,Espresso,Regular Espresso,24,212,-18,58
2011-09-01,Retail,East,Coffee,Amaretto,49,315,49,128
2011-09-01,Retail,East,Coffee,Columbian,55,453,50,148
2011-09-01,Wholesale,East,Herbal tea,Lemon,302,1518,137,577
2011-09-01,Wholesale,East,Herbal tea,Mint,251,3948,-353,119
2011-09-01,Wholesale,East,Tea,Darjeeling,100,981,157,261
2011-09-01,Wholesale,East,Tea,Earl Grey,123,928,197,322
2011-09-01,Wholesale,East,Tea,Green Tea,81,588,125,212
2011-09-01,Wholesale,East,Espresso,Caffe Mocha,121,2932,-292,72
2011-09-01,Wholesale,East,Espresso,Regular Espresso,249,1286,332,604
2011-09-01,Wholesale,East,Coffee,Columbian,316,2580,463,842
2011-09-01,Retail,South,Herbal tea,Chamomile,69,572,82,169
2011-09-01,Retail,South,Herbal tea,Lemon,67,599,37,160
2011-09-01,Retail,South,Coffee,Columbian,48,834,68,127
2011-09-01,Retail,South,Coffee,Decaf Irish Cream,51,857,74,134
2011-09-01,Retail,South,Espresso,Caffe Latte,62,-613,3,159
2011-09-01,Retail,South,Espresso,Caffe Mocha,57,349,79,161
2011-09-01,Retail,South,Espresso,Decaf Espresso,46,454,46,120
2011-09-01,Retail,South,Herbal tea,Chamomile,19,848,19,51
2011-09-01,Retail,South,Herbal tea,Lemon,33,1003,12,77
2011-09-01,Retail,South,Coffee,Columbian,55,453,50,148
2011-09-01,Retail,South,Coffee,Decaf Irish Cream,104,1574,-65,123
2011-09-01,Retail,South,Espresso,Caffe Latte,24,-412,-18,58
2011-09-01,Retail,South,Espresso,Caffe Mocha,44,325,-12,113
2011-09-01,Retail,South,Espresso,Decaf Espresso,39,248,19,97
2011-09-01,Retail,South,Herbal tea,Chamomile,67,391,36,159
2011-09-01,Retail,South,Herbal tea,Lemon,93,692,24,238
2011-09-01,Retail,South,Coffee,Columbian,61,579,70,149
2011-09-01,Retail,South,Coffee,Decaf Irish Cream,29,862,34,77
2011-09-01,Retail,South,Espresso,Caffe Latte,96,-1555,122,245
2011-09-01,Retail,South,Espresso,Caffe Mocha,20,482,19,53
2011-09-01,Retail,South,Espresso,Decaf Espresso,99,798,129,265
2011-09-01,Wholesale,South,Herbal tea,Chamomile,53,410,40,133
2011-09-01,Wholesale,South,Herbal tea,Lemon,43,424,42,114
2011-09-01,Wholesale,South,Coffee,Columbian,251,1268,292,582
2011-09-01,Wholesale,South,Coffee,Decaf Irish Cream,58,548,62,141
2011-09-01,Wholesale,South,Espresso,Caffe Latte,60,-718,58,160
2011-09-01,Wholesale,South,Espresso,Caffe Mocha,123,928,199,322
2011-09-01,Wholesale,South,Espresso,Decaf Espresso,81,588,126,212
2011-09-01,Retail,West,Tea,Darjeeling,44,325,-10,113
2011-09-01,Retail,West,Tea,Earl Grey,39,248,18,97
2011-09-01,Retail,West,Tea,Green Tea,24,212,-19,58
2011-09-01,Retail,West,Herbal tea,Chamomile,49,315,50,128
2011-09-01,Retail,West,Herbal tea,Lemon,55,453,50,148
2011-09-01,Retail,West,Herbal tea,Mint,104,1574,-67,123
2011-09-01,Retail,West,Coffee,Amaretto,62,1059,49,145
2011-09-01,Retail,West,Coffee,Columbian,48,380,33,120
2011-09-01,Retail,West,Coffee,Decaf Irish Cream,67,599,36,160
2011-09-01,Retail,West,Espresso,Caffe Latte,32,837,40,84
2011-09-01,Retail,West,Espresso,Caffe Mocha,69,572,83,169
2011-09-01,Retail,West,Espresso,Decaf Espresso,44,886,59,115
2011-09-01,Wholesale,West,Tea,Darjeeling,123,928,199,322
2011-09-01,Wholesale,West,Tea,Earl Grey,81,588,125,212
